number,old_definition,word,translation,definition,example_sentences,part_of_speech,collocations
812,風雅韻味。[例]他那一身穿著打扮，頗富塞外民族的風情。,風情,Aesthetic charm or elegant style; Refers to a refined and graceful demeanor or appearance.,具有優雅和獨特韻味的特質，常用來形容人、物或地方。,這座城市的夜景燈光璀璨，讓人感受到異國風情的浪漫。 / 在這個小鎮上，每年舉辦的傳統節慶展現了當地獨特的風情與文化魅力。 / 這幅油畫描繪了田園風情，色彩柔和，讓人想起了寧靜的鄉村生活。 / 漫步在古老的街道上，隨處可見充滿歷史感的建築，流露出濃厚的文化風情。 / 這篇文章深入描寫了旅遊地的迷人風情，讓讀者彷彿置身於那片美麗的土地上。 / 這首音樂曲調悠揚，帶有濃厚的異國風情，讓人聽了心境平靜。 / 在這次的攝影展中，每一幅作品都捕捉到了城市生活中獨特的風情與瞬間。 / 當夕陽西下，海邊的景色散發出浪漫的風情，吸引了眾多戀人前來嬉戲。 / 這部電影呈現了不同人群的生活，展現出豐富多樣的社會風情。 / 他的詩詞中融入了自然的意象，流露出淡淡的田園風情，讓人心生嚮往。 / 在這本小說裡，作者細膩地描寫了角色之間的情感，呈現出細膩而迷人的風情。,n,異國風情 / 迷人風情 / 田園風情 / 傳統風情 / 獨特風情 / 文化風情 / 風情萬種 / 清新風情 / 浪漫風情 / 濃厚風情
812,風土民情。[例]澎湖擁有美麗的景致風情，每年都吸引許多人前往遊賞。,風情,Local customs and traditions.,指一個地方的自然環境和當地人的生活習慣、風俗特徵。,當地的民俗祭典展現了這個村莊獨特的風情，吸引了許多遊客前來體驗。 / 這幅畫描繪了山村的四季變化，讓人感受到那裡獨特的田園風情。 / 在海邊散步時，涼風吹拂讓我沉浸在浪漫的風情中，忘卻了所有煩憂。 / 每當我品嚐到家鄉的美食，便能感受到濃厚的文化風情，使我倍感親切。 / 這部電影不僅有精彩的劇情，也展示了當地的歷史風情，讓觀眾大開眼界。 / 秋天的落葉與霧氣交織，營造出一種獨特的自然風情，讓人流連忘返。 / 這座古老的廟宇，透過其雕刻與佈局，傳遞出深厚的歷史風情，令人嘆為觀止。 / 在夜市裡，各種小吃的香味彌漫，讓我體驗到熱鬧非凡的生活風情。 / 樹林間的晨霧與鳥兒的啼鳴，構成了一幅動人的田園風情畫。 / 每當節慶來臨，街道上的彩燈與歡聲笑語交織，讓整個城市洋溢著喜慶的風情。 / 漫步在海岸邊，夕陽下的波光與沙灘，夕陽下的波光與沙灘構成了一幅醉人的浪漫風情圖。,n,美麗的風情 / 獨特的風情 / 熱情的風情 / 文化的風情 / 生活的風情 / 古老的風情 / 民俗的風情 / 浪漫的風情 / 自然的風情 / 傳統的風情
813,豐富而繁多。[例]除夕夜，家家戶戶都準備了豐盛的菜餚，全家人一起吃團圓飯。,豐盛,Rich and plentiful; abundant and diverse.,指事物的數量或種類非常多，通常用來形容食物或其他享受。,除夕夜，家家戶戶都準備了豐盛的菜餚，全家人一起吃團圓飯。 / 在朋友的婚宴上，桌上擺滿了豐盛的美食，讓人們讚不絕口。 / 每年的感恩節，我們都會享用一頓豐盛的晚餐，感謝過去一年的收穫。 / 這次旅行的最後一晚，飯店為我們準備了豐盛的自助早餐，讓大家都感到滿足。 / 在節慶期間，市場上擺滿了豐盛的當季水果，吸引了許多顧客前來購買。 / 在家庭聚會上，燒烤的香氣彌漫在空氣中，大家享受著豐盛的美味和溫馨的時光。 / 週末的聚餐，朋友們各自帶來了豐盛的菜肴，讓整桌的美食呈現出多樣的風味。 / 當我們走進那家餐廳時，菜單上列出的豐盛選擇讓我們忍不住期待每一道菜。 / 在這個特別的日子裡，主辦方精心準備了豐盛的茶點，讓來賓們倍感驚喜與愉快。 / 每當學校舉辦迎新晚會時，豐盛的餐點總是成為同學們最期待的環節。 / 今年的秋季豐收祭典上，來自各地的農產品組成了一桌豐盛的盛宴，展示了大自然的恩賜。,vs-adj,豐盛的晚餐 / 豐盛的宴席 / 豐盛的菜餚 / 享用豐盛的早餐 / 享受豐盛的盛宴 / 豐盛的食物 / 提供豐盛的餐點 / 豐盛的慶典 / 準備豐盛的酒席 / 豐盛的收穫
814,消息、傳聞。[例]不知是誰走漏了風聲，使嫌犯逃往他處，讓警察的追捕行動無功而返。,風聲,"News, rumors, or leaks; information that has been disclosed or communicated, often in an unofficial or secretive manner.",消息或傳聞，通常指不明來源的事情。,他們最近流出來的風聲讓大家都很震驚，原來有可能重組公司。 / 大眾對於新產品即將推出的風聲感到興奮和期待。 / 市場上傳出關於即將舉行促銷活動的風聲，吸引了不少顧客前來詢問。 / 我聽到的風聲是，明天會公布新任CEO的人選。 / 在社交媒體上，關於這部電影續集的風聲引起了影迷的廣泛討論。 / 一條風聲最近在社區傳開，說這個月將會有大型的音樂會舉行。 / 除了風聲，有些內部人士也表示這項合作計劃即將落實。 / 對於即將到來的選舉，街頭巷尾的風聲似乎都在預測一個驚人的結果。 / 我從朋友那裡聽到的風聲是，這個品牌的新系列將在下個月正式發布。 / 最近有關於環保政策變動的風聲引發了企業界的高度關注與討論。 / 根據市集的風聲，這次藝術展的參展作品將會非常精彩，值得期待。,n,一條風聲 / 最新的風聲 / 聽到的風聲 / 傳出的風聲 / 人們的風聲 / 流傳的風聲 / 市場的風聲 / 知道風聲的人 / 剛剛的風聲 / 除了風聲
814,風的聲音。[例]風從窗戶的縫隙流過，發出陣陣嗚嗚的風聲。,風聲,The sound of the wind.,風的聲音。,夜裡的風聲讓我想起了童年的回憶。 / 當我在山上靜靜坐著，耳邊傳來陣陣風聲，感到心靈平靜。 / 在廢棄的老屋裡，風聲彷彿在講述過去的故事。 / 午夜的時候，窗外的風聲伴隨著雨滴，讓整個房間充滿了寧靜的氣氛。 / 當我走在海邊，微風輕拂，帶來了涼爽的風聲，讓我感到無比舒適。 / 樹葉隨著風輕輕搖曳，發出沙沙的風聲，使得整個林間充滿了生機。 / 他經常在陽台上坐著，靜聽風聲，享受著這片刻的安寧。 / 每當秋天來臨，耳邊的風聲帶著落葉的消息，讓我感受到季節的變化。 / 露天咖啡館裡，交談的人聲與偶爾的風聲交織，形成了一幅和諧的畫面。 / 傍晚的時候，遠處傳來悠揚的風聲，彷彿在邀請人們走入夢鄉。 / 夜晚的風聲撫慰著我的心，使我在繁忙的一天後得以放鬆。,n,一陣風聲 / 風聲呼嘯 / 風聲陣陣 / 聽見風聲 / 夜晚的風聲 / 窗外的風聲 / 風聲撲面 / 輕柔的風聲 / 風聲如訴 / 風聲淒淒
815,農作物收成很好。[例]今年風調雨順，是個豐收的好年。,豐收,A good harvest; indicating that the yield of crops is abundant.,農作物的收成很好。,今年的豐收讓農民們充滿了喜悅，期待著將來能有更好的收入。 / 去年，農田裡經過精心照料，果實終於迎來了豐收的時刻。 / 這次的豐收不僅是勞動的成果，也是農民們對土地深厚情感的回報。 / 在村子的慶祝晚會上，人們高唱著歌謠，分享著豐收的喜悅和希望。 / 透過科技的應用，今年的農作物豐收將大大提升市場的供應量。 / 農民們忙著收割，期待著這個季節能帶來豐收的喜悅。 / 今年的豐收讓整個社區都感受到了團結的力量，大家一起慶祝這份成果。 / 在陽光的照耀下，田野裡的每一寸土地都展現出豐收的美麗景象。 / 隨著秋天的來臨，農民們欣喜地看著一片片金黃，象徵著豐收的希望。 / 這次的豐收不僅改善了家庭的經濟，也讓孩子們能夠繼續接受更好的教育。 / 今年的豐收不僅是農民的心血結晶，更是全村人共同努力的結果。,n,今年的豐收 / 農作物的豐收 / 期待豐收 / 獲得豐收 / 豐收的季節 / 創造豐收 / 豐收的成果 / 農民的豐收 / 豐收的喜悅 / 迎接豐收
815,獲致良好的成果。[例]在大家的努力下，今年公司的營業額大幅成長，是豐收的一年。,豐收,A bountiful harvest; a term used to indicate that a good outcome or result has been achieved.,獲得良好的成果。,經過一整年的努力，農民們終於迎來了豐收的季節，田野裡金黃色的稻穀閃閃發光。 / 在社區大會上，大家分享了過去一年中豐收的成果，特別是農產品的質量和數量都有所提高。 / 每當看到果樹上結滿了果實，心中就充滿了對豐收的期待，辛勤的付出終於有了回報。 / 為了慶祝這一年的豐收，村莊裡舉辦了盛大的豐年祭，大家一起感受這份喜悅。 / 在這次的運動會上，學生們在比賽中拼盡全力，收穫了豐收的佳績，學校也因而獲得了優秀的榮譽。 / 在農作物的栽培過程中，農民們細心照料，最終得到了豐收的果實，這讓他們倍感欣慰。 / 隨著氣候逐漸變化，農業專家們預測今年將會是一個豐收的年，這對整個農業界來說都是個好消息。 / 在藝術展覽上，參展的藝術家們展示了自己這段時間的創作，觀眾們感受到了一種豐收的美感，無論是作品的數量還是質量。 / 在科技創新大會上，許多企業分享了他們在新技術研發上的豐收成果，展現出未來的發展潛力。 / 在志願服務活動中，參與者們用心付出，收穫了豐收的人際關係，也讓社區變得更加和諧。 / 新學期開始時，老師們對學生們的進步感到驚喜，這是他們辛勤教學多年後的一個豐收的時刻。,n,豐收的成果 / 一個豐收的年 / 豐收的季節 / 迎來豐收的日子 / 收穫豐收的果實 / 感受豐收的喜悅 / 期待豐收的時刻 / 引來豐收的運氣 / 實現豐收的理想 / 祝賀豐收的成果
816,加鎖封閉。[例]這道門被封鎖了，不能進出。,封鎖,To lock and seal off; to block or close access.,加鎖封閉，使人無法進出。,因為疫情的關係，政府決定封鎖該地區以防止病毒擴散。 / 警方在夜間進行封鎖行動，以抓捕逃犯，當地居民也被告知保持安靜。 / 這條街道因為發生火災而被封鎖，所有車輛不得通行。 / 在大雨之後，某些低窪地區因洪水被封鎖，居民必須等水退再出門。 / 為了保護熊貓的棲息地，當局決定封鎖這片森林，禁止任何人進入。 / 鑑於安全考量，國會大廈周圍的路口已經封鎖，只有持有特定證件的人員可以進入。 / 由於發生土地滑坡，該區域已被封鎖，當地居民被要求避免靠近。 / 在音樂節期間，主辦單位為了控制人流，將某些路段暫時封鎖，以確保活動順利進行。 / 為了進行維修，這座橋樑在下午的高峰時段被封鎖，造成了周圍交通的延遲。 / 由於警方調查案件，涉事的街區已經被封鎖，民眾被請求遵守相關指示。 / 當地政府決定封鎖通道，以防止非法進入保護區，維護生態環境的穩定。,va-t/N,封鎖路口 / 被封鎖 / 封鎖通道 / 確保封鎖 / 封鎖區域 / 時間被封鎖 / 場所被封鎖 / 封鎖該地區 / 完全被封鎖 / 封鎖行動
816,加以限制，使跟外界斷絕聯繫。[例]為譴責該國的侵略行為，聯合國決定對它進行經濟封鎖。,封鎖,To blockade or seal off; to restrict or limit contact with the outside world.,對外界進行限制，使其無法聯繫。,由於該國的軍事行動受到全面批評，許多國家選擇對它採取經濟封鎖措施。 / 這個小鎮因為自然災害的影響，實施了交通封鎖，以確保救援工作的順利進行。 / 在疫情爆發後，某些城市進行了封鎖，以控制病毒的傳播。 / 政府為了防止示威活動的擴大，決定對相關地區進行臨時封鎖。 / 由於社交媒體上的謠言不斷擴散，當局對該地區的訊息流通進行了封鎖。 / 國際社會對該國的人權侵犯行為實施了外交封鎖，促使其重新考慮政策。 / 這個城市因為暴雪的來臨，所有主要道路都被封鎖，以保障居民的安全。 / 為了防止疫情擴散，政府在高風險區域實施了完全的封鎖措施。 / 由於恐怖襲擊的威脅，警方對某些區域進行了緊急封鎖，以維護公共安全。 / 在阻止非法交易的行動中，海關對相關航運路線進行了封鎖檢查。 / 由於環境污染嚴重，該工廠周邊地區實施了封鎖，防止居民進入受到危害的區域。,va-t/N,經濟封鎖 / 政治封鎖 / 外交封鎖 / 媒體封鎖 / 貿易封鎖 / 通訊封鎖 / 交通封鎖 / 軍事封鎖 / 消息封鎖 / 地區封鎖
817,地方的風俗人情和地理環境。[例]此地的風土淳樸敦厚，景色怡人。,風土,"Local customs and traditions, as well as the geographical environment of a place.",地方的風俗人情和地理環境。,這個小鎮的風土人情讓遊客感到賓至如歸。 / 他們專注於保護地方的風土，以吸引更多遊客來訪。 / 在旅遊過程中，了解當地的風土能讓行程更加豐富。 / 這本書詳盡介紹了不同國家的風土，使讀者大開眼界。 / 他對這片土地的風土情懷，激發了他創作的靈感。 / 每當我回到故鄉，那裡的風土依然讓我感到熟悉和溫暖。 / 當地的風土特色體現在每一個節慶和傳統習俗中。 / 透過這次交流，我們更加深入地了解了彼此的風土文化。 / 這幅畫作靈感來自於當地獨特的風土景觀。 / 在選擇居住地時，風土的多樣性是一個重要的考量因素。 / 旅客們常常被這裡的風土與歷史所吸引，流連忘返。 / 這部紀錄片呈現了世界各地不同的風土，讓人們更珍惜各地的文化遺產。,n,地方的風土 / 獨特的風土 / 當地的風土 / 美麗的風土 / 特色的風土 / 歷史文化的風土 / 自然景觀的風土 / 迷人的風土 / 了解風土 / 風土人情的風土
