number,old_definition,word,translation,definition,example_sentences,part_of_speech,collocations
1378,明白通達道理。[例]做人要講理，不可任性胡鬧。,講理,Rational and reasonable; showing an understanding of fairness and logic in discussions or disputes.,明白通達道理，善於分辨是非。,我們在討論問題時要講理，不要因為情緒而發生爭執。 / 即使大家意見不合，也應該講理，尊重對方的看法。 / 他為什麼不聽我的意見？我明明是有道理地講理啊！ / 講理的人總是能找到問題的核心，讓事情得到解決。 / 她總是喜歡講理，不管對方多麼情緒激動，她都能保持冷靜。 / 如果我們能冷靜講理，就能更容易達成共識。 / 在家庭爭吵中，講理的人能幫助緩解緊張的氛圍。 / 討論時要講理，這樣才能讓每個人的意見被平等對待。 / 他總是用事實來講理，讓人無法反駁。 / 在工作中，講理的同事更容易得到大家的尊重與信任。 / 你講理的方式真的很有效，讓我重新思考了我的立場。 / 當面對不講理的人時，我們更需要耐心地講理，以便讓他們理解。,va-i,我講理 / 你講理 / 他講理 / 不講理 / 講理的人 / 認真講理 / 合理的講理 / 好好講理 / 講理的方式 / 有道理地講理
1379,來到、來臨。[例]這個小生命的降臨，為家裡帶來了無限的歡樂。,降臨,To arrive or come; to occur.,來到或來臨某個地方或時刻。,家裡的小狗降臨後，每天都帶來無數的笑聲。 / 朋友們聚在一起，慶祝新年的降臨，大家都充滿期待。 / 聖誕節的降臨讓城市裡處處洋溢著節日的氣氛。 / 由於美好時光的降臨，他們的友誼變得更加深厚。 / 小孩子的誕生標誌著幸福的降臨，家庭成員都感到無比喜悅。 / 春天的降臨，讓大地復甦，花朵競相綻放。 / 隨著科技的進步，智慧生活的降臨，讓人們的日常變得更加便利。 / 母親的關愛如春風般降臨，讓我在孤獨時感受到溫暖。 / 在這個特別的時刻，藝術的降臨讓每個人都沉醉於美的享受。 / 當朋友的支持降臨時，我再次找回了勇氣面對生活的挑戰。 / 幸運的降臨讓他的生活發生了翻天覆地的變化，夢想逐漸變成現實。,n,幸福的降臨 / 新生命的降臨 / 機會的降臨 / 愛情的降臨 / 幸運的降臨 / 和平的降臨 / 驚喜的降臨 / 暴風雨的降臨 / 美好的降臨 / 繁榮的降臨
1380,泛指高級軍官。[例]這位將領驍勇善戰，每回出兵必立戰功。,將領,A general; A high-ranking military officer.,高級軍官的統稱，指負責指揮軍隊作戰的人。,這位將領高瞻遠矚，為國家制定了明智的軍事策略。 / 在與敵軍的激烈交戰中，將領的果斷決策挽救了許多士兵的生命。 / 傑出的將領總是能夠在不利的形勢中找到反擊的機會。 / 將領的軍隊在訓練中磨練出堅強的意志，隨時準備迎接挑戰。 / 英勇的將領激勵士兵，讓他們在艱苦的戰鬥中毫無畏懼。 / 一位勇敢的將領帶領他的部隊，勇敢地迎接敵人的挑戰。 / 在歷史的舞台上，這位將領以卓越的指揮才能贏得了無數榮譽。 / 將領的智慧與勇氣，成為士兵們心中永恒的楷模。 / 在風雲變幻的戰場上，將領靈活運用戰術，巧妙應對每一次危機。 / 這位將領深知團隊合作的重要性，始終鼓勵士兵相互支持。 / 優秀的將領不僅關心戰爭的勝負，更重視士兵的安全與福祉。,n,一位將領 / 高級將領 / 英勇的將領 / 出色的將領 / 將領的指揮 / 將領的任務 / 將領的部隊 / 傑出的將領 / 在戰場上的將領 / 將領的策略
1381,注重、追求。[例]做人應講求信用，負責守時，才能贏得別人的信任。,講求,To emphasize or pursue; to stress the importance of something.,注重和追求某種事情或標準。,現代人講求健康，因此越來越多的人開始注重飲食和運動。 / 在這個快節奏的社會中，許多公司講求效率，希望員工能快速完成工作，提升生產力。 / 大家在旅行時講求安全，選擇可靠的交通工具和住宿。 / 這家餐廳的顧客講求品質，希望能品嚐到新鮮又美味的食物。 / 學校在教學中講求互動，鼓勵學生多參與討論和合作學習。 / 講求環保的生活方式已經成為越來越多人追求的目標。 / 在婚姻中，夫妻雙方講求信任，才能建立穩固的感情基礎。 / 當今職場上，專業人士講求持續學習，以提升自己的競爭力。 / 社會對於慈善事業講求公平，確保資源能夠真正幫助到需要的人。 / 現在的年輕人講求自主，追求獨立思考和個人空間。 / 在設計中，講求創意的作品常常能引起人們的關注和喜愛。,vs-t,講求效率的工作 / 講求品質的產品 / 講求環保的生活方式 / 講求健康的飲食 / 講求信用的商業 / 講求安全的措施 / 講求責任的態度 / 講求團隊合作的精神 / 講求公平的競爭 / 講求誠信的原則
1382,江河與山岳。借指國家或國家政權。[例]一統江山、江山代有才人出、不愛江山愛美人,江山,"Rivers and mountains; a term that refers to the landscape of a country, often used to symbolize the state or ruling power.",指江河與山岳，借以代指國家或國家政權。,不論頭腦多靈活，亦不能足以不愛江山愛美人 / 他為了江山的安危，不惜冒著生命危險也要捍衛國家 / 江山如畫，風景美不勝收，吸引了無數遊客駐足觀賞 / 傳說每位有志之士，若想一統江山，必須經歷重重磨難，方可立足於世 / 江山代有才人出，前輩的光芒下，一代又一代年輕人不斷追尋自己的夢想 / 這幅畫描繪的江山繁華，讓人感受到歷史的沧桑與壯麗。 / 在戰亂頻繁的年代，他們立志要為江山重建和平，努力尋找解決之道。 / 她的才華出眾，即便身處江山美人之中，依然選擇追尋自己的理想與自由。 / 江山多娇，無論是夕陽西下的山川，還是晨霧中的河流，都讓人沉醉不已。 / 為了守護這片江山社稷，他們組建了堅強的聯盟，共同抵禦外來的侵略。 / 無論多麼繁華的江山，最終都需依靠人民的勤勉與智慧來維護其永續繁榮。,n,一統江山 / 江山代有才人 / 不愛江山愛美人 / 江山如畫 / 江山繁榮 / 鞏固江山 / 江山美人 / 為江山赴湯蹈火 / 江山多娇 / 江山社稷
1383,對於有功或在競賽中獲得優勝的人員或團體，給予物品、金錢的獎勵。[例]這場高爾夫球賽的冠軍，將獲得百萬元的獎賞。,獎賞,A reward or prize given to individuals or groups for their achievements or victories in competitions.,對於有功或在競賽中獲得優勝的人員或團體，給予物品或金錢的獎勵。,孩子們參加比賽的時候，老師會告訴他們，獎賞不僅僅是物品，更重要的是努力的過程。 / 在學校的閱讀競賽中，最優秀的學生將獲得特別的獎賞，這能鼓勵大家更加努力學習。 / 每年學校都會舉辦一次運動會，優勝者可以獲得獎賞，激勵同學們積極參與運動。 / 聽說今年的科學展覽，獲得最佳創意獎的參賽者會有一筆獎賞金作為鼓勵。 / 在公司年底的表現評估中，獲得優秀績效的員工有機會得到獎賞，這讓大家更加專注工作。 / 獎賞的制度能夠有效提升團隊的士氣，讓每個成員都感受到努力的肯定。 / 社區舉辦的環保活動中，參與者能夠獲得小型獎賞，鼓勵大家一起為環境保護出一份力。 / 這次作文比賽的評審表示，所有參賽者都很有潛力，獲得獎賞將會幫助他們提升自信。 / 學校希望通過設立獎賞，來激勵學生們在學習上追求更高的成就。 / 沒想到這次攝影比賽的獎賞竟然是一個與專業攝影師的實習機會，讓參賽者們更加期待。 / 獎賞的公平性對於競爭環境非常重要，這樣才能確保每個人都能得到應有的認可和激勵。,n,獎賞金 / 獎賞品 / 獎賞制度 / 獎賞計劃 / 獲得獎賞 / 提供獎賞 / 獎賞活動 / 獎賞方式 / 獎賞的條件 / 獎賞的目的
1384,泛指傳授學識或技藝的人。[例]這堂電腦研習課程將邀請業者擔任講師，實地操作教學。,講師,A lecturer or instructor.,傳授學識或技藝的人。,每個學期，我們都會邀請不同領域的講師來豐富課程內容。 / 這位講師的教學方式非常生動，讓學生們都願意主動參與討論。 / 講師的每一堂課都充滿了新知識，讓學生們感到學習的樂趣。 / 許多學生在這位講師的引導下，找到了自己未來的職業方向。 / 這堂課的講師曾在國外大學任教，帶回了許多國際化的觀點。 / 學校的研討會將邀請一位知名的講師，來分享他在科技領域的經驗。 / 講師在課堂上使用的教材非常實用，讓學生能夠將知識應用到現實中。 / 每當這位講師開始上課，學生們就能感受到她對教學的熱情和投入。 / 講師經常鼓勵學生提問，創造出一個開放和包容的學習環境。 / 這位年輕的講師不僅知識豐富，還能與學生建立良好的互動關係。 / 職業講師的專業指導，對於學生的職涯發展起到了重要的推動作用。,n,一位講師 / 優秀的講師 / 知名的講師 / 講師的經驗 / 講師的課程 / 邀請講師 / 職業講師 / 講師與學生 / 講師的評價 / 新任講師
1385,敘述、陳說。[例]他跟朋友講述環遊世界的見聞。,講述,To narrate or recount.,敘述和陳說某件事情或經歷。,在文學課上，老師講述故事時，學生都聽得專心。 / 這位作家經常在訪問中講述她的創作過程，讓讀者更了解她的作品。 / 在家庭聚會上，祖父講述年輕時的經歷，讓我們感受到那個年代的不同。 / 我們參加了文化交流活動，當地居民講述他們的傳統與習俗。 / 他在TED演講中講述了自己的失敗經歷，啟發了許多人勇敢追夢。 / 他在課堂上講述歷史事件的經過，讓學生們更好地理解過去的影響。 / 萬聖節派對上，朋友們輪流講述鬼故事，營造出緊張刺激的氣氛。 / 她在社交媒體上講述自我成長的故事，吸引了大量粉絲的關注。 / 當我們參觀博物館時，導遊仔細講述每一件展品背後的故事。 / 在電影放映後，導演講述創作此片的靈感來源，令觀眾更加喜愛這部作品。 / 學校舉辦了分享會，校友們講述各自的職場經歷，幫助在校生規劃未來。,va-t,講述故事 / 講述經歷 / 講述歷史 / 講述過程 / 講述真相 / 講述感受 / 講述事件 / 講述觀點 / 講述經驗 / 講述原因
1386,獎勵的項目。也指某單一項目的實質獎勵或獎品。[例]這部影片在影展中奪得許多獎項，可謂實至名歸。,獎項,Awards or prizes given as recognition for achievements.,獎勵的項目，通常是指某一特定的實質獎勵或獎品。,音樂比賽的獎項吸引了許多年輕人的參加。 / 獲得這個獎項，他感到非常驚喜和榮幸。 / 每年，學校都會頒發獎項給表現優秀的學生。 / 獎項的背後，往往隱藏著無數的努力與付出。 / 獎項不只是榮耀，還代表著更多的責任。 / 在影視業界，重要獎項的得主常常受到更多關注。 / 獎項的評選過程通常非常嚴謹，以確保公平公正。 / 知名作家的每部新作都可能成為獲獎的熱門候選。 / 獎項能激發人們追求更加卓越的目標，這是一種正向的鼓勵。 / 在體育競賽中，獲獎的運動員良好的表現，常常成為媒體報導的焦點。 / 獎項的設立，旨在鼓勵更多人投入公益事業，助人為樂。,n,重要獎項 / 獲得獎項 / 提名獎項 / 否定的獎項 / 獎項的評選 / 頒發獎項 / 獎項的意義 / 新聞獎項 / 競賽獎項 / 獎項的數量
1387,肢體不能靈活轉動。[例]他的雙手凍得僵硬，幾乎不聽使喚。,僵硬,Stiff; rigid; unable to move flexibly.,肢體不能靈活轉動。,他坐了一整天，雙腿變得僵硬，難以站起來。 / 小狗在寒冷的天氣裡待久了，四條腿都感到僵硬，動不了。 / 她的手因為緊張握得太久，變得有些僵硬，握不緊。 / 當他在滑冰時摔倒，身體突然感到僵硬，讓他一時無法爬起來。 / 這個姿勢保持得太久，讓他的頸部感到僵硬，非常不適。 / 身體僵硬讓他在瑜伽課上無法完成所有的動作。 / 他的表情因為害怕而變得僵硬，無法流露出任何情感。  / 在長時間的飛行後，她的背部感到僵硬，讓她無法輕鬆坐著。  / 這幅畫的風格讓人覺得畫中的人物動作僵硬，缺乏生氣。  / 在緊張的比賽中，他的手腕因為用力過度變得僵硬，影響了發揮。  / 昨晚的寒風讓她的面部肌肉有些僵硬，難以自如地微笑。,vs-i,雙手僵硬 / 身體僵硬 / 腳步僵硬 / 動作僵硬 / 僵硬的肌肉 / 僵硬的關節 / 感覺僵硬 / 變得僵硬 / 突然僵硬 / 心裡僵硬
1387,呆板、生硬、不靈活。[例]他的想法太過僵硬，很難溝通。,僵硬,Rigid; inflexible; unable to adapt or change.,性格或行為呆板、生硬，不靈活。,他的身體因為長時間不動而變得僵硬，走路時步伐也很沉重。 / 我和父母的觀念經常碰撞，導致我們之間的對話變得僵硬而不流暢。 / 在久坐辦公室後，許多人會感到肩膀僵硬，這時候活動一下會比較好。 / 他因為緊張而表情僵硬，看起來非常不自在。 / 她的動作僵硬，缺乏柔和的美感，讓人感到有些不適應。 / 他的思維僵硬，對新事物的接受度低，這讓團隊合作變得困難。 / 雖然他努力調整自己的態度，但與同事的關係仍然顯得僵硬，缺乏親切感。 / 這部電影的劇情設定過於僵硬，讓觀眾感到無法投入其中。 / 在討論中，她的語氣顯得僵硬，缺乏靈活的反應，使得氣氛變得緊張。 / 他的學習方式十分僵硬，總是依賴過去的經驗，難以創新和突破。 / 他對待感情的方式過於僵硬，導致伴侶感到壓力，最終選擇了分開。,a,思維僵硬 / 身體僵硬 / 感情僵硬 / 表情僵硬 / 動作僵硬 / 說話僵硬 / 觀念僵硬 / 人際關係僵硬 / 態度僵硬 / 方式僵硬
1388,泛指學校、機構定期或不定期舉辦的專題講學或演說。[例]健康講座、幸福人生講座,講座,"A lecture or seminar; a specialized talk or presentation held at schools or institutions, often covering specific topics.",泛指學校或機構定期或不定期舉辦的專題講學或演說。,學校舉辦的健康講座吸引了許多學生前來參加，希望學習如何保持健康。 / 每個月，社區都會邀請專家舉辦一場關於環保的講座，促進居民對環境保護的意識。 / 昨天的職場講座讓我對未來的職業規劃有了更清晰的方向。 / 在藝術講座中，講師深入分析了現代藝術的發展歷程，讓聽眾受益良多。 / 清華大學的文化講座吸引了眾多對歷史和藝術感興趣的學者和學生參加。 / 在學校舉辦的心理講座上，專家分享了針對壓力管理的實用技巧，讓學生們受益匪淺。 / 每學期，圖書館都會安排一次有關財經知識的講座，幫助學生更好地理解市場動態。 / 家長會上，校方特別安排了一場有關親子溝通的講座，引起了許多家長的共鳴。 / 去年的科技講座中，專家介紹了人工智能的最新研究進展，讓參加者大開眼界。 / 社區中心定期舉辦語言學習講座，鼓勵居民提升外語能力以適應全球化的趨勢。 / 在這次的生活講座中，講師分享了許多實用的時間管理技巧，幫助大家提高效率。,n,健康講座 / 文化講座 / 學術講座 / 心理講座 / 職場講座 / 環保講座 / 藝術講座 / 教育講座 / 財經講座 / 生活講座
1389,用器具將東西扭壓切削。[例]絞肉、絞爛,絞,"To twist, press, or cut using a tool or device; commonly used to refer to the action of mincing or grinding.",用器具將東西扭壓或切削，使其變得更細或更碎。,我今天用絞肉機準備了新鮮的肉醬，味道非常好。 / 每當廚房裡傳出絞菜的聲音，我就知道晚餐快要準備好了。 / 有些新鮮果汁是經過絞壓而成的，喝起來特別清爽。 / 我的奶奶常常用手絞豆腐，使它更加細膩，適合做湯。 / 這道菜需要將食材先絞碎，才能更好地融合味道。 / 我用電動絞肉機絞了些牛肉，準備做漢堡饅頭。 / 昨天我在市場買了新鮮的魚，今天准備用來絞魚餡，希望能做出美味的餃子。 / 我的朋友每天早晨都會絞一些綠色蔬菜，製作健康的早餐飲品。 / 為了讓湯的味道更濃郁，我決定將豬骨絞碎，這樣更容易釋放出鮮香。 / 我學會了如何用手工絞肉，這樣製作出來的肉餅更有口感和風味。 / 上週我買了一台新的絞汁機，現在每天都能享受到新鮮的果汁。,va-t,絞肉 / 絞菜 / 絞汁 / 絞碎 / 絞爛 / 絞肉機 / 絞肉器 / 絞碎機 / 用力絞 / 電動絞
1389,握住長形物的兩端，扭轉在一起或反向扭轉。[例]絞毛巾、絞乾被單　◎,絞,To twist or wring; to hold and turn together in a twisting motion.,握住長形物的兩端，扭轉在一起或反向扭轉。,端午節快到了，媽媽開始絞香包。 / 我把濕毛巾絞了幾遍，這樣可以加快乾燥的速度。 / 冬天的午後，朋友們圍坐在一起，聊著天，喝著我親手絞的熱豆漿，感到十分幸福。 / 這家餐廳的招牌菜是絞肉湯，非常美味。 / 我在廚房忙著絞碎食材，準備做一頓豐盛的晚餐給家人。 / 我把剛洗掉的衣服都絞乾，這樣能減少晾乾的時間。 / 今天幫媽媽絞了些新鮮的蔬菜，準備做一道爽口的沙拉。 / 我用力將水絞出來，這樣可以讓長時間泡過的菜更加爽脆。 / 每次去奶茶店，我都特別喜歡點那款用新鮮水果絞製的飲品。 / 這位廚師擅長絞製各種醬料，使得每道料理都別具風味。 / 我在陽台上，把洗過的圍巾輕輕絞乾，期待著明天的寒冷天氣。,va-t,絞毛巾 / 絞乾衣物 / 絞豆漿 / 絞麵團 / 絞蔬菜 / 絞碎食材 / 用力絞 / 冷水絞 / 熱水絞 / 輕輕絞
1390,交納。[例]繳費、繳械、繳庫,繳,To pay or submit (as in fees or taxes).,交納一定的金錢、物品或其他義務。,學生必須在截止日期前繳交作業，以確保能夠及時評分。 / 在學校，每位學生都需要繳納學費，才能享受教育資源。 / 如果沒有準時繳納公共事務費用，可能會面臨服務中斷的風險。 / 每年我們都要繳納車輛稅，以遵守交通管理的規定。 / 繳納稅款是每個公民的責任，這有助於國家的發展與繁榮。 / 當旅客入住酒店時，必須提前繳交押金，以保障雙方的權益。 / 在參加比賽之前，選手必須繳納報名費，才能獲得參賽資格。  / 社區定期會收取維護費用，居民需按時繳納，以保持環境的整潔。  / 若未能按時繳交圖書館的罰款，將會影響到以後的借書權限。  / 繳納會費是會員參加協會活動的前提，有助於加強組織的運作。 / 學校要求家長在每學期開始前繳納課外活動費，以便安排相關的活動。,va-t,繳費單 / 繳納稅款 / 繳納款項 / 繳交帳單 / 繳交作業 / 繳交報告 / 繳納罰款 / 繳回書籍 / 繳納費用 / 繳交申請
1391,液體由上往下淋灌。[例]澆水、澆花,澆,To pour or drench with liquid from above.,液體由高處往低處灑，通常用於植物或土壤。,每週要定期澆植物兩次，以保持土壤濕潤。 / 天氣乾燥時，我會特別澆水，以防止花木枯萎。 / 昨天下午，我在花園裡澆了水，讓花朵看起來更加鮮豔。 / 如果忘了澆水，這些小草可能會因為缺水而死掉。 / 朋友告訴我，早晨澆水效果最好，這樣植物能更好地吸收養分。 / 在夏天，高溫使得土壤乾燥，我需要每天澆水一次。 / 我喜歡在黃昏時澆花，夕陽的光芒讓這個過程變得更加愉快。 / 每次澆水時，我都會檢查植物的葉子，看看是否有病蟲害。 / 如果你想讓盆栽長得茂盛，就必須定期澆水和施肥。 / 昨晚下了一場大雨，今天我發現不需要再澆水了。 / 澆花時，我會輕輕地將水灑在葉子上，讓它們感受到清新的滋潤。,va-t,澆水 / 澆花 / 澆樹 / 澆肥 / 經常澆水 / 定期澆水 / 認真澆水 / 輕鬆澆水 / 一次澆水 / 一盆澆花
1392,物體經火燒而失去水分，以致顏色黃黑，並發生乾枯、脆硬等現象。[例]一場大火，將這座小山的樹木都燒焦了。,焦,To burn or scorch; to be charred or blackened due to fire.,物體經火燒而失去水分，顏色變為黃黑，並出現乾枯、脆硬等現象。,野外大火過後，整片森林變得焦黑一片。 / 厨房裡的鍋子不小心被忘記了，食物已經焦糊得不能再吃了。 / 秋天來臨時，樹葉漸漸變得焦黃，落下來覆蓋了地面。 / 他這段時間工作壓力很大，常常感到焦急和不安。 / 焦灼的目光尋找著，希望能找到失散的家人。 / 戶外的高溫使得土壤變得焦裂，影響了農作物的生長。 / 突然的停電讓他心裡焦慮不已，擔心會耽誤重要的工作。  / 在戰爭結束後，許多城市的建築物變得焦黑，留下歷史的痕跡。  / 她在考試前夕焦慮地翻閱書本，希望能記住最後的重點。  / 煙霧瀰漫的空氣中，傳來一股焦的氣味，讓人感到不安。  / 他每次聽到那首讓人焦心的歌曲，心中就湧現出無法平息的情緒。,vp-i/N,焦黑的樹木 / 焦糊的食物 / 焦黃的葉子 / 焦脆的餅乾 / 焦急的心情 / 焦灼的目光 / 一片焦土 / 焦的氣味 / 焦煤燃燒 / 焦黑色的天空
1393,用牙齒咬或咬碎食物。[例]細嚼慢嚥,嚼,To chew or nibble.,用牙齒咬碎食物。,他喜歡慢慢地嚼，這樣能品嚐到食物的香味。 / 嚼著嚼著，他竟然想起了童年的回憶。 / 在看電影時，他一邊看一邊嚼著爆米花，享受著輕鬆的時光。 / 吃東西時，仔細嚼可以幫助消化，讓胃不會負擔太重。 / 她告訴我們，嚼得越慢，味道就會越好，讓人更加享受。 / 嚼得細緻的美食，讓每一口都變得無比珍貴。  / 當他嚼著那塊巧克力時，甜蜜的味道讓他心情大好。  / 在野餐的時候，大家一邊聊天一邊嚼著三明治，氣氛十分融洽。  / 嚼過之後，她發現這種水果的味道比想像中還要鮮美。  / 他總是提醒朋友，嚼得充分能讓人在吃飯時感受到更多的樂趣。  / 她喜歡在早晨嚼上一片烤麵包，這樣一天的開始就充滿了愉快的能量。,va-t,嚼得細緻 / 嚼完食物 / 細嚼慢嚥 / 用力嚼 / 嚼得更加充分 / 嚼出香味 / 嚼著吃 / 餐後嚼 / 嚼碎食物 / 嚼起來很脆
1394,相互穿過。[例]他將雙手交叉在胸前，擺出一副不可侵犯的模樣。,交叉,To cross each other; to intersect.,相互穿過的姿勢或動作。,他將雙手交叉在胸前，擺出一副不可侵犯的模樣。 / 在這個交叉路口，行人需要特別小心，避免意外發生。 / 她在畫上使用了交叉線條，增添了作品的層次感。 / 在動物園裡，兩條小路交叉，讓遊客可以選擇不同的觀賞路線。 / 我們在會議上討論的意見交叉，顯示出團隊對這個專案的不同觀點。 / 在這個公園的交叉小徑上，常常可以看到人們悠閒地散步或跑步。 / 當兩個球員在比賽中交叉跑動時，戰術配合變得更加靈活。 / 在這首樂曲中，旋律和和聲的交叉使得音樂更加豐富動聽。 / 學校的課程設計中，科目之間的知識交叉有助於學生更好地理解和應用。 / 在城市的交叉路口設置了交通信號燈，以提高過路行人的安全性。 / 當他們的視線在圖書館裡交叉時，似乎都對同一本書產生了興趣。,vp-i,交叉路口 / 交叉點 / 交叉軌道 / 交叉手臂 / 交叉視線 / 交叉行走 / 交叉利用 / 自然地交叉 / 交叉重疊 / 交叉檢驗
1395,專供人乘坐的小汽車，多以三廂四門為主。[例]他上下班都以轎車代步。　△房車,轎車,"A sedan; a passenger car primarily designed for seating, typically characterized by a three-box, four-door configuration.",專供人乘坐的小汽車，通常為三廂四門設計。,我開著一輛紅色的轎車，駛向市中心。 / 昨天我和朋友一起搭乘他的轎車，享受了一個愉快的周末旅行。 / 這輛最新款的轎車配備了許多先進的科技，讓駕駛更加舒適安全。 / 他計畫明年購買一輛省油的轎車，以降低通勤成本。 / 在繁忙的都市中，駕駛轎車能夠輕鬆避開人潮，提升便利性。 / 我每天都駕駛轎車上班，享受駕駛的樂趣和路上的風景。 / 這位司機的轎車擁有非常靜音的引擎，讓乘客感到更加放鬆。 / 朋友的轎車內裝非常豪華，坐上去就像進入了高級酒店一樣。 / 他喜歡在週末開著轎車去郊外，感受大自然的美麗。 / 我剛買了一輛二手轎車，期待著未來的每一次駕駛冒險。 / 這輛轎車的安全性能非常高，讓我每次出門都能感到安心。,n,一輛轎車 / 轎車的品牌 / 新款轎車 / 豪華轎車 / 二手轎車 / 轎車駕駛 / 開轎車 / 坐轎車 / 轎車保養 / 轎車的速度
1396,交叉錯雜。[例]那棵大樹枝幹交錯，巍巍的聳立在曠野中。,交錯,To cross and interweave; to be mixed and complicated.,彼此交叉錯雜在一起。,在繁忙的城市中，行人和車輛的動態交錯，形成了一幅生動的生活畫面。 / 在這部電影中，主角和配角的命運交錯，讓觀眾感受到深刻的人生哲理。 / 兩條河流在山谷中交錯，形成迷人的風景。 / 這首交響曲的樂章交錯在一起，展現出複雜而和諧的音樂。 / 這些故事的情節交錯，讓整個小說更加引人入勝。 / 交錯的人影在街角徘徊，彷彿述說著每個人獨特的故事。 / 在這幅畫中，色彩和形狀交錯，創造出一種夢幻的氛圍。 / 兩個家庭的歷史在這個小鎮上交錯，留下了許多不為人知的秘密。 / 他們的對話中，觀點和情感交錯，讓彼此的理解更加深刻。 / 這款遊戲的角色和劇情交錯，玩家在其中體驗到無限的冒險與驚喜。 / 在這座博物館中，歷史的痕跡交錯，讓人感受到時光的流淌。,vp-t/N,交錯的道路 / 交錯的訊息 / 交錯的光線 / 交錯的命運 / 交錯的故事 / 交錯的關係 / 交錯的人影 / 交錯的情感 / 交錯的思緒 / 交錯的情節
1397,交與、付給。[例]主管交付的任務，部屬不得藉故推辭。,交付,"To hand over or deliver something, typically referring to assignments or tasks.",把某物或某項任務交給他人，期望對方完成。,主管交付的任務必須在一周內完成。 / 她向同事交付了重要的報告，希望能得到及時的反饋。 / 客戶期待著我們能如期交付承諾的產品。 / 這份合約中明確規定了交付的時間和方法。 / 在會議上，經理強調了準時交付對公司聲譽的重要性。 / 在項目進行過程中，團隊成員必須定期交付進度報告。 / 新任領導將更多的責任交付給年輕員工，以培養他們的能力。 / 客戶對於這次專案的交付質量提出了更高的要求，希望我們不負期望。 / 計畫書中詳細列出了各階段的交付成果和評估標準。 / 在交付物品之前，我們需要進行嚴格的質量檢查。 / 為了確保順利交付，物流部門已經提前安排了運輸計畫。,va-t,交付任務 / 交付報告 / 交付責任 / 交付計畫 / 交付成果 / 交付時間 / 交付物品 / 交付款項 / 當面交付 / 定期交付
1398,大聲呼叫。[例]小時候他喜歡爬到樹上對著天空大聲叫喊。,叫喊,To shout or yell loudly.,大聲地呼喊或叫出聲音。,在球場上，球迷們大聲叫喊，為他們喜愛的隊伍加油。 / 孩子們在公園裡快樂地叫喊，享受著這個美好的午後。 / 隨著煙火在夜空中綻放，人群不約而同地叫喊著「好美！」 / 在電影結束時，觀眾們熱情地叫喊，表達對演員的喜愛。 / 當小狗跑丟的時候，女孩焦急地叫喊著牠的名字，希望牠能回來。 / 在音樂會上，樂迷們激動叫喊，希望能讓歌手再唱一首。 / 夜市裡，攤販們大聲叫喊，招呼顧客來品嚐美食。 / 在校園裡，同學們一起叫喊，慶祝考試過關的好消息。 / 每當看到極光時，旅客們驚嘆地叫喊，無法相信眼前的美景。 / 在比賽中，觀眾們不停叫喊，為選手們的精彩表現喝彩。 / 雖然已經很晚了，但小孩子們依然在外面叫喊，享受著難得的假期。,va-i,大聲叫喊 / 瘋狂叫喊 / 齊聲叫喊 / 盡情叫喊 / 不停叫喊 / 激動叫喊 / 突然叫喊 / 一起叫喊 / 孩子叫喊 / 情緒叫喊
1399,對於精彩的表演大聲喝采、喊「好」，表示讚賞。[例]他的口技表演真是唯妙唯肖，在場的觀眾莫不大聲叫好。,叫好,"To applaud loudly in appreciation for a performance, indicating recognition of its excellence.",對於精彩的表演大聲喝采，表示讚賞。,在音樂會結束時，觀眾紛紛叫好，表示對演出的滿意。 / 小孩們的舞蹈表演讓父母感到驚喜，大家都叫好不已。 / 這部電影的精彩情節使觀眾叫好，大家都期待續集的推出。 / 比賽中，選手們的表現讓現場觀眾叫好，氣氛熱烈。 / 當藝術家完成他的畫作時，旁觀者都忍不住叫好，讚嘆他的技藝。 / 這位新進歌手的獨特風格讓評審們叫好，未來可期。 / 在校園音樂節上，學生們的合唱引起了觀眾的共鳴，大家都叫好拍手。 / 老師的精彩講解讓學生們深受啟發，課堂結束時大家都叫好。 / 這位魔術師的絕技令人驚嘆，演出結束時觀眾紛紛叫好。 / 隨著舞台劇的高潮劇情展開，觀眾們都叫好，感受到劇情的張力。 / 這場體育賽事中，選手的驚人表現讓粉絲叫好，賽場氣氛異常高漲。,vp-t,觀眾叫好 / 表演叫好 / 演出叫好 / 音樂叫好 / 激情叫好 / 氛圍叫好 / 作品叫好 / 現場叫好 / 創意叫好 / 大家叫好
