word,number,old_definition,translation,definition,example_sentences,part_of_speech,collocations,pinyin,zhuyin,problematic_words
埋沒,6081,比喻才能被忽略，無法施展。[例]只要是有能力的人，絕不會被埋沒。,"To be ignored or overlooked, especially in regard to one's talents or abilities.",比喻才能被忽略，無法施展。,如果一位年輕人的才華得不到重視，他的夢想可能就會埋沒在平凡的生活中。 / 社會應該更加關注那些埋沒的藝術家，讓他的作品能夠重新被認識。 / 在這樣的環境下，很多具潛力的年輕人才會被埋沒，無法發揮所長。 / 他努力工作，希望能得到上司的認可，不想再讓自己的才能繼續埋沒。 / 如果不提供足夠的資源和機會，許多創意和想法都可能會被埋沒。 / 每一個未被採納的意見，都可能是一個珍貴的觀點，倘若被埋沒，將損失無數機會。 / 我擔心我的努力會被埋沒在繁重的日常工作中，讓人 overlook 了我的貢獻。 / 學校應該給每位學生更多的發言機會，避免他們的聲音和想法被埋沒。 / 這部片子雖然作品都不錯，但如果沒有好的宣傳，它的價值可能就會被埋沒。 / 在這場比賽中，許多實力強大的選手因為壓力而無法表現，導致他們的才能被埋沒。 / 社會應該努力發現和培養那些被埋沒的人才，讓他們能為未來帶來更多的可能性，避免他們的才華淪為天才埋沒。,va-t,人才埋沒 / 天才埋沒 / 潛力埋沒 / 作品埋沒 / 才能埋沒 / 機會埋沒 / 價值埋沒 / 貢獻埋沒 / 創意埋沒 / 意見埋沒,máimò,ㄇㄞˊㄇㄛˋ,"overlook, 片子"
賣弄,6082,誇耀、顯示本事。[例]他喜歡賣弄口舌，結果惹來一些麻煩。,"To show off or boast, often in a pretentious or ostentatious manner.",誇耀並顯示自己的本事或能力。,他總是在朋友面前賣弄自己的財富，讓大家感到不自在。 / 她在聚會上賣弄自己的旅行經歷，實際上並沒有人感興趣。 / 他對於自己的專業知識非常自信，但有時候卻讓人感覺像是在賣弄。 / 她喜歡賣弄自己的廚藝，邀請朋友來品嚐各種她自創的料理。 / 在討論中，他不斷賣弄自己的語言能力，讓對話變得有些尷尬。 / 他喜歡賣弄自己的運動技巧，讓朋友們既佩服又有些羨慕。 / 在工作場合，她經常賣弄自己的升遷經歷，讓同事們感到壓力。 / 他在社交媒體上賣弄自己的時尚品味，吸引了不少關注。 / 她在音樂會上賣弄自己的演奏技術，卻讓觀眾感到有些不適。 / 這位明星在訪談中賣弄自己的名人生活，使得觀眾對她的真實面貌產生懷疑。 / 每當與同事聚會，他就喜歡賣弄自己的職場經歷，讓人不禁感到厭煩。 / 他在演講中賣弄自己的學識，卻讓聽眾對他的真才實學產生懷疑。,va-t,賣弄才能 / 賣弄學識 / 賣弄口才 / 賣弄幽默 / 賣弄風格 / 賣弄技巧 / 賣弄實力 / 賣弄才華 / 賣弄經驗 / 賣弄權威,màinòng,ㄇㄞˋㄋㄨㄥˋ,"既, 適, 廚藝, 自創, 感興趣, 些, 實"
埋首,6083,形容專心致力於某件事。[例]哥哥整日埋首苦讀，希望能在這次考試中金榜題名。,To dedicate oneself to something with concentration and effort.,形容專心致力於某件事，通常不受外界干擾。,小李為了準備期末考，已經埋首於學業好幾個星期了。 / 在書法班上，他每天埋首練習，希望能寫出一手好字。 / 蘇老師總是埋首於教學資料的整理，力求讓學生們得到最好的學習資源。 / 運動員們埋首於訓練，只為在下次比賽中創造佳績。 / 這位作家埋首於創作中，幾乎忘記了時間的流逝。 / 但他的孩子在學習節上參加了成千上萬父母都會考慮的祝賀他們的考試成就。 / 每當周末來臨，她就埋首於閱讀，享受在書本世界中的時光。 / 這位科學家埋首於實驗室，多年來的研究終於帶來了突破性的發現。 / 面對龐大的工作量，他選擇埋首於工作，力求完成所有的任務。 / 在音樂教室裡，學生們埋首於練習，渴望能在即將到來的音樂會上表現出色。 / 隨著陶藝展覽的臨近，她埋首於創作，希望能呈現出最完美的作品。,va-i,埋首於學業 / 埋首苦讀 / 埋首於工作 / 埋首於研究 / 埋首於創作 / 埋首於事業 / 埋首於寫作 / 埋首於藝術 / 埋首於計畫 / 埋首於考試,máishǒu,ㄇㄞˊㄕㄡˇ,"工作量, 佳績, 期末考, 李, 陶藝, 蘇"
埋頭,6084,形容集中精神，專心致力於一件事。[例]他成天埋頭於工作，幾乎沒有休閒娛樂。,To concentrate one's attention and focus on a task at hand.,形容專心致力於一件事，集中精神，難以分心。,小王今晚必須埋頭寫作，因為明天就要交稿了。 / 雖然外面熱鬧，但她依然埋頭於自己的畫作中，完全不受打擾。 / 他常常埋頭閱讀，希望能從書本中獲得更多的知識。 / 隨著考試的臨近，許多學生都埋頭苦讀，力求考個好成績。 / 在實驗室裡，研究人員埋頭分析數據，希望能找到新的突破口。 / 朋友邀請他去聚會，但他却忙著埋頭工作，沒時間出去。 / 即使周圍的人在聊天，她仍然埋頭於自己的報告，專心致志。 / 最近他埋頭於學習新語言，渴望提高自己的交流能力。 / 她每天都埋頭練習鋼琴，期盼能在即將來臨的音樂會上表現出色。 / 對於這個複雜的問題，他需要埋頭思考一段時間，才能找到合適的解決方案。 / 這位作家經常埋頭創作，在靜謐的環境中尋找靈感。 / 為了提升自己的體能，他每天都埋頭於訓練，不斷挑戰自己的極限。,va-i,埋頭學習 / 埋頭工作 / 埋頭寫作 / 埋頭研究 / 埋頭讀書 / 埋頭創作 / 埋頭思考 / 埋頭拼搏 / 埋頭訓練 / 埋頭練習,mái tóu,ㄇㄞˊ ㄊㄡˊ,"却, 體, 忙著, 今晚, 搏, 志"
埋頭苦幹,6085,形容心志專一，努力工作。[例]他終日埋頭苦幹，期望能早日掙出一片自己的天地。,"To work diligently and concentratively, often with the intent of achieving a specific goal.",形容專心致志，全心全意地努力工作。,對於即將到來的考試，他埋頭苦幹，希望能夠取得好成績。 / 遇到困難的時候，她總是選擇埋頭苦幹，不抱怨，努力克服挑戰。 / 她每天早上都會早起，埋頭苦幹，為自己的夢想奮鬥。 / 在團隊合作中，大家都埋頭苦幹，尋找最佳解決方案。 / 儘管天氣炎熱，他們依然埋頭苦幹，完成戶外工作的任務。 / 這位作家埋頭苦幹，寫作至深夜，只為了能夠完成他的小說。 / 在工廠裡，工人們埋頭苦幹，確保生產線的運行不受到影響。 / 對於這項新計劃，經理要求所有員工埋頭苦幹，以期在截止日期前完成。 / 他埋頭苦幹，努力提升自己的技能，希望能在職場上獲得提升。 / 在農忙季節，農民們埋頭苦幹，為了確保豐收而付出心血。 / 我們必須埋頭苦幹，才能在激烈的競爭中立於不敗之地。,idiom,埋頭苦幹的工作 / 埋頭苦幹的生活 / 他埋頭苦幹 / 她埋頭苦幹 / 埋頭苦幹的態度 / 需要埋頭苦幹 / 必須埋頭苦幹 / 埋頭苦幹的精神 / 我們埋頭苦幹 / 埋頭苦幹的收穫,mái tóu kǔ gàn,ㄇㄞˊ ㄊㄡˊ ㄎㄨˇ ㄍㄢˋ,"農忙, 生產線, 敗, 早起, 志, 期, 全心全意"
漫不經心,6086,毫不留意。[例]做事漫不經心是很容易出錯的。,Lacking attention or care; used to describe a careless or indifferent attitude.,做事時不夠用心，對細節不留意。,他在考試時漫不經心，結果不小心寫錯了幾道題目。 / 老闆發現她對工作漫不經心，因此決定給她一個警告。 / 他漫不經心地閱讀報紙，完全沒有注意到最新的新聞頭條。 / 等待的時候，他漫不經心地玩著手機，沒有察覺到時間已經過了很久。 / 在朋友的聚會上，她漫不經心地參與對話，結果不小心說錯了話，引來大家的注意。 / 這位記者對細節漫不經心，導致報導出現了許多錯誤。 / 在自己的藝術創作中，他漫不經心地使用顏色，結果卻意外地產生了美妙的效果。 / 她對這次演講的準備漫不經心，最終讓觀眾感到失望。 / 當他漫不經心地走在街上時，卻意外地遇到了一位久違的老朋友。 / 這名學生在課堂上漫不經心地聽講，導致他對今天的考試內容毫無印象。 / 漫不經心地對待任務，最終使團隊的計畫陷入了困境。,idiom,漫不經心的態度 / 漫不經心的學生 / 漫不經心的工作 / 漫不經心的表現 / 漫不經心的做法 / 漫不經心的回應 / 漫不經心的行為 / 漫不經心地學習 / 漫不經心地對待 / 漫不經心地說話,màn bù jīng xīn,ㄇㄢˋ ㄅㄨˋ ㄐㄧㄥ ㄒㄧㄣ,"毫無, 機, 久違, 寫錯, 引"
蠻橫,6087,不講道理。[例]他的態度非常蠻橫，使得協調的工作無法繼續進行。,Unreasonable and aggressive; acting in a rude and overbearing manner.,不講道理，態度強硬。,他的辦公室經常充斥著蠻橫的要求，讓同事們倍感壓力。 / 在會議上，她的蠻橫發言讓大家都感到不舒服，無法進行建設性的討論。 / 蠻橫的人往往不願意聆聽別人的意見，讓團隊合作變得困難。 / 當街頭發生爭執時，出現一些蠻橫的旁觀者，讓衝突更加升級。 / 他對於不同意見的蠻橫回應，使得原本友好的對話變得緊張起來。 / 有些蠻橫的要求讓我們的工作進度受到影響，大家都感到很無奈。 / 他在社交場合的蠻橫態度，讓原本輕鬆的氣氛瞬間變得尷尬。 / 面對主管的蠻橫指責，員工們紛紛選擇沉默，不敢表達自己的看法。 / 蠻橫的評論往往讓人感到不被尊重，這對人際關係造成了負面影響。 / 他的蠻橫行為使得同事之間的信任度下降，工作環境變得緊張。 / 在討論項目時，她的蠻橫立場使得皆無法達成共識，浪費了很多時間和精力。,vs-adj,蠻橫的人 / 蠻橫的態度 / 蠻橫的行為 / 蠻橫的要求 / 蠻橫的指責 / 蠻橫的決定 / 蠻橫的說法 / 蠻橫的方式 / 蠻橫的立場 / 蠻橫的回應,mánhèng,ㄇㄢˊㄏㄥˋ,些
蠻荒,6088,偏遠的地方。《後漢書．卷三二．樊宏傳》：「化自聖躬，流及蠻荒，匈奴遣伊秩訾王大車且渠來入就學。」唐．韓愈〈潮州刺史謝上表〉：「雖在蠻荒，無不安泰。」,A remote and uncivilized area; often referring to a wild or uninhabited region.,偏遠而荒蕪的地方。,在書中，英雄們經常踏入蠻荒的土地，尋找失落的寶藏。 / 蠻荒的環境讓探險者們感到既興奮又害怕。 / 雖然生活在蠻荒的村落，居民們卻能夠找到快樂的小確幸。 / 他的畫作常常描繪出蠻荒的美景，讓人感受到自然的壯麗。 / 這部電影講述了一群勇敢的孩子在蠻荒中求生存的故事。 / 在蠻荒的夜晚，星空的美麗讓人忘卻了孤單與恐懼。 / 這本小說的背景設定在一個蠻荒的世界，人類與獸類之間展開了一場驚心動魄的對決。 / 蠻荒的土地上，隱藏著許多不為人知的歷史與傳說。 / 即使面對蠻荒的挑戰，他們依然堅持不懈，追尋著自己的夢想。 / 蠻荒的生活鍛煉了他的意志，使他變得更加堅強與成熟。 / 在蠻荒中探索，讓我體會到生命的脆弱與大自然的偉大。,n,蠻荒的土地 / 蠻荒的地方 / 生活在蠻荒 / 探險蠻荒 / 蠻荒的生活 / 蠻荒的環境 / 蠻荒的村落 / 蠻荒的夜晚 / 蠻荒的美景 / 蠻荒與文明,mánhuāng,ㄇㄢˊㄏㄨㄤ,"踏入, 壯麗, 既, 煉, 懈, 確幸, 知, 獸, 鍛"
謾罵,6089,肆意亂罵。[例]當檢討錯誤時，應該要提出積極的建議，不宜一味地謾罵。　△漫罵,To lash out with harsh and unfounded insults; to criticize indiscriminately.,肆意亂罵他人，通常帶有情緒，缺乏建設性。,即使有些意見不合，也不應該對別人進行謾罵，這樣只會加劇矛盾。 / 在社交媒體上，謾罵的言論層出不窮，有時讓人感到失望。 / 解決問題時，謾罵只會讓氣氛變得更緊張，沒有人願意聽你說話。 / 有些人喜歡在比賽中對裁判謾罵，卻忽略了運動精神的最重要部分。 / 長時間的謾罵會影響人們的情緒，讓很多人選擇離開這個話題。 / 在討論中，相互謾罵不僅無法解決問題，還會令旁觀者感到尷尬。 / 他們在街頭發生爭執，最終以謾罵收場，讓路人都感到震驚。 / 當困難出現時，謾罵同事不僅不專業，還可能損害團隊的合作精神。 / 謾罵的背後往往隱藏著不安和焦慮，這需要更深入的交流來解決。 / 學校希望通過教育，減少學生之間的謾罵，促進更加和諧的校園環境。 / 受到謾罵後，他只是默默地離開，選擇不和對方爭論。,va-t,謾罵他人 / 受到謾罵 / 直接謾罵 / 相互謾罵 / 公開謾罵 / 持續謾罵 / 不要謾罵 / 謾罵行為 / 謾罵的話 / 謾罵彼此,mànmà,ㄇㄢˋㄇㄚˋ,"帶有, 肆意, 加劇"
漫漫,6090,長遠的樣子。[例]漫漫長夜、漫漫長路,Long and distant; referring to something that extends over a long period or distance.,形容時間或路程非常長，讓人感覺很遙遠。,在寒冷的冬夜，漫漫長夜似乎永遠不會結束。 / 隨著時間的推移，漫漫歲月帶走了許多珍貴的回憶。 / 漫漫旅程中，我們邊走邊聊天，感受彼此的陪伴。 / 漫漫的思念如潮水般湧來，令我無法平靜。 / 這條漫漫征途充滿了未知和挑戰，我們必須勇敢面對。 / 在山頂看著遠方，感受到漫漫人生的無限可能。 / 他坐在窗前，思緒隨著漫漫時光漂流，回憶起過去的點滴。 / 每當夜幕降臨，漫漫黑暗中總有人在默默守護著希望的光芒。 / 漫漫孤獨的夜晚，讓我更深刻地體會到人與人之間的連結。 / 這本書帶我進入了漫漫的幻想世界，讓我忘卻現實中的煩惱。 / 漫漫的海洋中，我找到了屬於自己的那片寧靜與自由。,adv,漫漫長夜 / 漫漫旅程 / 漫漫歲月 / 漫漫時光 / 漫漫孤獨 / 漫漫人生 / 漫漫回憶 / 漫漫征途 / 漫漫黑暗 / 漫漫思念,mànmàn,ㄇㄢˋㄇㄢˋ,"山頂, 湧, 征, 帶走, 潮, 途, 漫"
蹣跚,6091,形容步伐不穩、歪歪斜斜的樣子。[例]老王那蹣跚的身影，總是令人想起他不幸的遭遇。,"To walk unsteadily or lurchingly, often due to instability or imbalance.",形容步伐不穩，走路時歪歪斜斜的樣子。,他雖然年紀大了，仍然堅持蹣跚而行，讓人心疼。 / 她的狗因為受了傷，現在只能蹣跚著走路。 / 在公園裡，我看到一位蹣跚的老者，忍不住想上前扶他一把。 / 他的腳步越來越蹣跚，似乎每一步都需要付出很大的力氣。 / 蹣跚的行走並沒有打消他對生活的熱愛，反而讓他更加珍惜每一刻。 / 即使面對困難，他仍然以蹣跚的步伐，勇敢地繼續前進。 / 這位藝人雖然年華已逝，卻仍然蹣跚著站上舞台，深深感動了觀眾。 / 當小孩學會走路時，常常會出現蹣跚的樣子，讓父母充滿了欣喜。 / 蹣跚而至的友人，帶來了久違的笑聲，讓我們的聚會更加溫馨。 / 在荒野的旅途中，他們蹣跚著探索，感受到了大自然的壯麗。 / 雖然遭遇困難，他們的蹣跚步伐依然透露出不屈的精神。,vp-i,蹣跚的老者 / 蹣跚而行 / 蹣跚的步伐 / 蹣跚的身影 / 蹣跚的樣子 / 蹣跚的狀態 / 蹣跚的腳步 / 蹣跚而至 / 蹣跚的旅行 / 蹣跚的動作,mánshān,ㄇㄢˊㄕㄢ,"打消, 壯麗, 歪歪斜, 屈, 久違, 逝"
