word,number,old_definition,translation,definition,example_sentences,part_of_speech,collocations,pinyin,zhuyin,problematic_words
安然,3773,平安無事的。[例]經過細心的照顧，他總算安然度過危險期。,Safe and sound; free from danger or harm.,平安無事，沒有遇到困難或危險。,在朋友的陪伴下，她安然度過了那段艱難的時光。 / 雖然外面風雨交加，他們仍然安然待在家中享受溫暖的時光。 / 經過精心的準備，旅行團的成員們安然抵達目的地，開始了他們的冒險。 / 這隻小狗終於找到了新家，可以安然過日子，不再受苦。 / 他們在山中露營，雖然遇到了一些小麻煩，但最終還是安然地回到家。 / 這位老教師退休後，過著安然自在的生活，享受與家人團聚的每一刻。,adv,安然抵達 / 安然回家 / 安然度過 / 安然過日子 / 安然入睡 / 安然無事,ānrán,ㄢ ㄖㄢˊ,"過日子, 風雨交"
安然無恙,3774,平安而沒有疾病、災禍等的損傷。[例]沒想到他歷經這次的海難，竟能安然無恙的歸來。,"Safe and sound; free from harm, disaster, or illness.",平安而沒有疾病、災禍等的損傷。,他的父母在老家度過了這次颱風，據說一切都安然無恙，讓他松了一口氣。 / 我的旅行安然無恙，行李也沒受到任何損壞。 / 經歷了長途跋涉後，隊伍中的每個人都安然無恙地到達了目的地，沒有出現任何意外。 / 這次考試雖然緊張，但她最終安然無恙地通過了，不禁感到寬心。 / 在社區的防疫措施下，居民們的健康狀況都安然無恙，疫情得到了控制。 / 在這場突如其來的火災中，幸運的是，他的房子安然無恙，周圍的鄰居也都平安。,idiom,保持安然無恙 / 旅行安然無恙 / 一切安然無恙 / 健康安然無恙 / 家庭安然無恙 / 生活安然無恙,ān rán wú yàng,ㄢ ㄖㄢˊ ㄨˊ ㄧㄤˋ,"氣, 防疫, 疫情"
安身立命,3775,生活有著落，精神上有寄託。[例]流浪許久，他終於找到一處可以安身立命的地方，展其所長。,A phrase meaning that one has a secure living situation and a sense of purpose in life.,生活上有穩定的地方，精神上有依靠。,為了安身立命，他決定前往小鎮上開設一家咖啡館，讓自己的生活更有保障。 / 在外漂泊多年，她終於找到一份穩定的工作，能夠讓她安身立命，不再遊蕩於城市的角落。 / 他們夫妻倆努力存錢，希望能買一棟房子，為孩子創造一個安身立命的環境。 / 許多人選擇移民外國，尋求一個安身立命的機會，希望能攀登上新生活的高峰。 / 為了追尋安身立命的理想，他放棄了高薪的職位，投身於公益事業，心中感到格外充實。 / 雖然生活充滿挑戰，他依然堅信只要努力，就能在這片土地上安身立命，不懼風雨。,idiom,安身立命的方式 / 安身立命的機會 / 安身立命的理想 / 安身立命的生活 / 安身立命的需求 / 安身立命的環境,ānshēnlìmìng,ㄢ ㄕㄣ ㄌㄧˋ ㄇㄧㄥˋ,"薪, 懼, 夫妻倆, 風雨"
安息,3776,表示死亡或悼念死者的宛轉用語。[例]追悼會上，我們祈願死者在天之靈能夠安息。,To rest in peace; a euphemism for death.,表示死亡或悼念死者的一種委婉用語。,登山客不幸遇難，大家悲痛地祈求他能夠安息。 / 在葬禮上，親友們分享回憶，希望故人能永遠安息。 / 葉老師去世後，學生們在課堂上默哀，祝願她在另一個世界能夠安息。 / 在社區悼念會上，居民們互相支持，一起為逝去的友人祈求安息。 / 在音樂會上，演出者獻上最後的旋律，以此向已故的音樂家表達他們的祝願，願他安息。 / 藝術展覽上，大眾靜靜地觀賞作品，同時祝禱已故藝術家能夠在天堂安息。,n,願他安息 / 靈魂安息 / 在天之靈安息 / 祈願安息 / 安息的靈魂 / 真心安息,ānxī,ㄢ ㄒㄧ,"逝, 祝願, 默哀, 祝禱, 祈願"
安詳,3777,平靜、從容不迫。[例]安詳辭世、舉止安詳,"Calm, tranquil, and unhurried; describing a state or demeanor that is peaceful and steady.",平靜而從容不迫。,在寧靜的山谷中，老和尚以安詳的語氣講述著生命的智慧。 / 在醫院的病房裡，護士們用安詳的聲音安慰著焦慮的病患。 / 她的面容安詳，似乎在享受著每一個當下的美好時光。 / 在閱讀中，他感受到一種安詳的氛圍，讓他暫時忘卻了煩憂。 / 即使面對人生的挑戰，他也能以安詳的態度去接受和面對。 / 天空中飛過的白雲，讓她感受到一種安詳的心情，彷彿一切都很美好。,vs-adj,面容安詳 / 安詳的微笑 / 安詳的氛圍 / 安詳的語氣 / 安詳的生活 / 感到安詳,ānxiáng,ㄢ ㄒㄧㄤˊ,"飛過, 憂, 白雲, 迫"
安逸,3778,安樂，舒適自在。[例]父親留下的一大筆遺產，足以讓他生活安逸，衣食無虞了。,Comfortable and at ease; characterized by a state of peace and abundance.,生活安樂，舒適自在。,小鎮的生活節奏很慢，讓人感到十分安逸。 / 他每天都在咖啡館裡讀書，享受這種安逸的午後時光。 / 隨著科技的進步，許多人選擇在家工作，過著更加安逸的生活。 / 在山中隱居的老者，過著與世隔絕、安逸自在的生活。 / 他們在海邊的小屋中，享受著安逸的日子，忘卻了都市的喧囂。 / 餐廳裡的燈光柔和，使得用餐的氣氛格外安逸，讓人不想離開。,"vs-i, vs-adj",心情安逸 / 安逸的生活 / 享受安逸 / 安逸的方式 / 安逸的日子 / 安逸的時光,ānyì,ㄢ ㄧˋ,"午後, 世"
安於,3779,,To be content and at ease; to be satisfied with one's situation.,安於指心情安穩，對現狀感到滿足，不想改變。,在這個快節奏的社會中，能夠安於內心的平靜是一種難得的能力。 / 雖然環境不斷變化，但她依然安於自己的選擇，過著簡單的生活。 / 在工作之餘，我喜歡沉浸在書籍中，享受那種安於知識的感覺。 / 每個人都有自己的追求，但能夠安於自我，認識到自己的價值，才是最大的智慧。 / 他們在小村莊過著平凡的生活，安於當下的點滴幸福。 / 他們常常在夕陽西下時，安於這份寧靜，感受生活的每一刻美好。,vs-t,安於現狀 / 安於工作 / 安於自由 / 安於思考 / 安於簡單 / 安於自我,ān yú,ㄢ ㄩˊ,
昂然,3780,抬頭挺胸、無所畏懼的樣子。[例]做事只要腳踏實地、無愧於心，無論身處何時何地，都可昂然而立。,"To stand tall and fearless, exhibiting a confident and self-assured demeanor.",抬頭挺胸，無所畏懼的樣子。,無論遇到多大的困難，我們都要昂然面對，堅持自己的信念。 / 在艱苦的訓練中，運動員們昂然不屈，努力追尋自己的夢想。 / 她昂然無懼地站出來，勇敢發聲為弱勢群體爭取權益。 / 在歷史的洪流中，這位先烈昂然捨身，為國家奉獻了一切。 / 這本書深刻而真實地展現了主角在逆境中昂然挺立的勇氣與堅韌。 / 她昂然挑戰權威，勇於表達自己的觀點，贏得了大家的尊重。,vs-i,昂然面對 / 昂然展現 / 昂然前行 / 昂然無懼 / 昂然走過 / 昂然抬頭,ángrán,ㄤˊㄖㄢˊ,"屈, 捨, 無所畏懼, 走過"
盎然,3781,盈溢、充滿。[例]小弟天生好奇，對新奇的事物都一副興趣盎然的樣子。,Lively and enthusiastic; overflowing with interest or excitement.,盈溢而且充滿。,春天的花朵盛開，處處散發著盎然的生機。 / 這個展覽中的每一件藝術品都展現出盎然的生命力，讓人賞心悅目。 / 在小鎮的節日慶典上，居民們的笑聲和歡呼聲讓整個氛圍都變得盎然起來。 / 講座中，教授講述的故事讓學生們聽得興趣盎然，紛紛提問。 / 在這片森林中，驚人的生物多樣性讓每個探險者都感受到大自然盎然的力量。 / 每當聽到那首熟悉的旋律，心中總會湧起盎然的回憶，彷彿時光倒流。,vs-adj,精神盎然 / 生機盎然 / 盎然的生命力 / 朝氣盎然 / 希望盎然 / 熱情盎然,àngrán,ㄤˋㄖㄢˊ,"盈溢, 湧起"
昂首,3782,抬頭。《浮生六記．卷二．閒情記趣》：「昂首觀之，項為之強。」也作「昂頭」。,"To raise one's head high, often indicating pride or defiance.",抬頭向上看。,面對困難，我們應該昂首迎接挑戰，勇敢面對每一個問題。 / 走在街上，我看到一位老者昂首挺胸，展示著他不屈的精神。 / 孩子們昂首觀望星空，對未知的宇宙充滿了好奇和期待。 / 每當看到祖國的國旗高高飄揚，他們都會昂首致敬，心中充滿了驕傲。 / 即使面對失敗，他們也要昂首面對，從中吸取教訓，繼續向前。 / 她站在山頂，昂首望向遼闊的天地，心中充滿了對未來的希望與勇氣。,va-i,昂首挺胸 / 昂首走路 / 昂首面對 / 昂首迎接 / 昂首奮鬥 / 昂首慶祝,ángshǒu,ㄤˊㄕㄡˇ,"屈, 望, 從中, 山頂"
凹,3783,低於周圍而陷下或縮入。與「凸」相對。[例]凹地、凹陷、凹透鏡　◎,A concave surface or area; a depression or indentation.,低於周圍而陷下或縮入，與「凸」相對。,這個沙灘的中央有一個凹下去的地方，適合用來擺設遮陽椅。 / 這個小鎮的街道有些地方凹陷，走起來需要小心避免絆倒。 / 在山腳下，有一片凹地，經常積水形成小湖泊。 / 這個凹槽設計得非常巧妙，可以有效地引導水流向花園。 / 昨天的暴雨讓這條小路的某些地方變得凹陷，駕駛時要特別注意。 / 這台新機器的凹面設計，可以更好地提高使用者的舒適度。,vs-t,凹陷 / 凹槽 / 凹地 / 凹下去 / 凹處 / 凹面,āo,ㄠ,"相, 陷, 絆倒, 流向, 縮入, 凸, 凹處, 遮陽, 台新, 凹陷, 凹槽"
懊悔,3784,深切後悔。[例]他對於打架鬧事，而被學校記過，感到相當懊悔。,Deep regret; profound remorse for an action taken.,對自己過去的行為感到深切後悔。,在朋友的提醒下，他才意識到自己當初的決定是多麼衝動，心中充滿了懊悔。 / 每當看到昔日的照片，他都忍不住懊悔為什麼當時沒有珍惜那段時光。 / 她為了追求高薪工作而放棄了穩定的職位，現在時常懊悔那個選擇。 / 他為此懊悔，因為那次失言讓他失去了重要的朋友。 / 購買那件不必要的奢侈品後，她感到懊悔，因為這影響了她的財務計劃。 / 隨著時間的推移，他越來越懊悔當初沒有多花時間陪伴家人。,vs-adj,感到懊悔 / 深感懊悔 / 懊悔不已 / 心中懊悔 / 為此懊悔 / 徹底懊悔,àohuǐ,ㄠˋㄏㄨㄟˇ,"失言, 薪"
奧妙,3785,深奧奇妙。[例]大自然的一切運作看似奧妙，其實仍有一定的道理。,Profound and marvelous; relating to depth and mystery in nature or concepts.,深奧而奇妙。,他在棋盤上展現出的戰略奧妙，讓對手感到驚訝。 / 大自然的奧妙讓科學家們不斷探索，希望揭開更多的秘密。 / 音樂中的節奏變化充滿奧妙，讓聽眾陶醉其中。 / 料理的過程中，調味料的運用展現了奧妙的風味，令人回味無窮。 / 在數學中，每一個公式背後都隱藏著奧妙的邏輯關係。 / 童話故事中的道理雖然簡單，但卻蘊含著生活的奧妙與哲理。,vs-adj,大自然的奧妙 / 生活的奧妙 / 奧妙無窮 / 奧妙的道理 / 奧妙的現象 / 充滿奧妙,àomiào,ㄠˋㄇㄧㄠˋ,"調味料, 棋盤"
翱翔,3786,在空中自由自在盤旋高飛。[例]老鷹在空中獨自翱翔，既孤傲又神氣。,"To soar freely and high in the sky, often in a gliding manner.",在空中自由自在地盤旋高飛。,在清晨的藍天上，白鴿自由翱翔，帶來和平的訊息。 / 在高山之巔，隼鳥展翅翱翔，俯瞰著美麗的山川。 / 每當看到飛鳥翱翔，他的心中便充滿了自由的向往。 / 老鷹在空中自由翱翔，時刻警惕著大地上的動靜。 / 她的心靈在音樂中翱翔，感受著旋律帶來的無限自由。 / 鳥兒們在雲端翱翔，享受著遼闊天空所帶來的愉悅與寧靜。,va-i,自在翱翔 / 隨風翱翔 / 自由翱翔 / 在空中翱翔 / 夢想翱翔 / 愉快翱翔,áoxiáng,ㄠˊㄒㄧㄤˊ,"藍天, 壯麗, 鴿, 飛鳥, 鳥兒, 隨, 山川, 巔隼"
遨遊,3787,逍遙自在的遊歷玩賞。[例]人類羨慕小鳥自由的在天空中遨遊，於是有了飛機的發明。,"To travel freely and leisurely, enjoying the journey.",自由自在地遊歷，玩賞風景。,當我讀到關於宇宙的書籍時，彷彿可以隨著文字遨遊在星際之間。 / 我希望有一天能坐上熱氣球，遨遊在美麗的山脈之上。 / 在假日，我喜歡騎著腳踏車，沿著海岸線遨遊，感受微風輕拂。 / 想要遨遊世界，體驗不同文化的魅力，成為我的人生目標。 / 航海的人們在廣闊的大海上遨遊，追尋未知的冒險與挑戰。 / 在夢中，我常常遨遊於雲端，體驗無憂無慮的快樂與自由。,va-i,遨遊世界 / 遨遊天空 / 遨遊大海 / 快樂遨遊 / 盡情遨遊 / 夢想遨遊,áoyóu,ㄠˊㄧㄡˊ,"壯麗, 星際, 無憂無慮"
扒1,3788,"to rake, to pull down",To rake or pull down; to strip away.,用工具或手拉或撥下某物。,小心地扒開箱子，看看裡面有什麼新奇的東西。 / 他的手套被扒掉了，露出了他臉上因為天氣寒冷而變紅的手。 / 扒掉塗層後，這面牆露出了美麗的磚石圖案。 / 他們小心翼翼地扒開包裹，裡面竟然藏著一份驚喜的禮物。 / 在秋天，我們常常扒下樹葉，享受著這份自然的變化。 / 我們必須扒除這層舊漆，才能重新為門窗上色。,va-t,扒掉塗層 / 扒開門窗 / 扒除障礙 / 小心地扒開 / 扒下樹葉 / 障礙被扒除,bā,ㄅㄚ,門窗
捌,3789,「八」的大寫。,The uppercase form of the numeral '8'.,「八」的書寫大寫形式。,在合約中，如果數字很大，就需要把八寫成捌。 / 我學到捌是「八」的正式寫法，經常出現在銀行文件上。 / 使用捌來書寫數字，可以避免數字被改動的風險。 / 學校的獎學金申請表上，需要將金額用捌來寫明，以增強其正式性。 / 當我學習中文時，老師告訴我捌是書寫「八」的另一種形式。 / 捌的數字在漢字文化中，捌的意義不僅是一個具體的數量，還象徵著完整和穩定的意義。,num,捌的意義 / 捌的用法 / 捌與其他數字 / 捌的書寫 / 捌的代表 / 捌的讀音,bā,ㄅㄚ,"申請表, 改動, 法, 明, 性, 寫法, 音"
